id,n_lines_gt,n_lines_pred,n_line_cmds_gt,n_line_cmds_pred,gt_h,gt_v,pred_h,pred_v,ratio_h_sample,ratio_v_sample,par_recall_hits,par_recall_denom,par_recall_index_aligned,perp_recall_hits,perp_recall_denom,perp_recall_index_aligned,pair_recall_extrude_count_mismatch,pair_recall_extrudes_skipped_line_mismatch,parse_ok_gt,parse_ok_pred
00571216,18,18,18,18,6,0,6,0,1.0,,9,9,1.0,0,0,,False,0,True,True
00571230,5,5,5,5,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571231,8,8,8,8,2,6,2,5,1.0,0.8333333333333334,5,8,0.625,8,8,1.0,False,0,True,True
00571233,12,12,12,12,6,6,6,6,1.0,1.0,17,17,1.0,22,22,1.0,False,0,True,True
00571234,9,9,9,9,5,4,5,4,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00571235,13,13,13,13,7,6,5,6,0.7142857142857143,1.0,12,17,0.7058823529411765,15,21,0.7142857142857143,False,0,True,True
00571236,4,3,4,3,2,0,2,0,1.0,,0,0,,0,0,,False,1,True,True
00571238,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571239,5,5,5,3,4,0,1,0,0.25,,0,6,0.0,0,0,,False,0,True,True
00571244,12,14,12,12,4,6,6,4,1.5,0.6666666666666666,1,1,1.0,2,2,1.0,False,2,True,True
00571309,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571343,16,16,16,16,8,8,8,8,1.0,1.0,16,16,1.0,24,24,1.0,False,0,True,True
00571345,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00571348,32,32,32,32,16,16,13,16,0.8125,1.0,26,30,0.8666666666666667,38,46,0.8260869565217391,False,0,True,True
00571350,16,16,16,16,10,6,9,6,0.9,1.0,15,20,0.75,20,20,1.0,False,0,True,True
00571351,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00571354,18,17,18,17,6,12,5,8,0.8333333333333334,0.6666666666666666,0,0,,0,0,,False,1,True,True
00571355,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571356,11,11,11,11,5,6,5,4,1.0,0.6666666666666666,16,25,0.64,20,30,0.6666666666666666,False,0,True,True
00571358,20,20,20,20,10,10,9,9,0.9,0.9,24,34,0.7058823529411765,39,44,0.8863636363636364,False,0,True,True
00571359,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571361,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571363,3,3,3,3,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00571364,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571369,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571372,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571373,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00571378,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00571379,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571386,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571387,3,3,3,3,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00571395,22,22,22,22,11,11,10,11,0.9090909090909091,1.0,12,14,0.8571428571428571,22,25,0.88,False,0,True,True
00571396,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571406,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571410,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00571411,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571418,4,4,4,4,2,0,2,0,1.0,,2,2,1.0,0,0,,False,0,True,True
00571419,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571420,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00571422,5,5,5,5,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571431,26,26,26,26,16,10,16,10,1.0,1.0,29,29,1.0,32,32,1.0,False,0,True,True
00571432,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571441,24,24,24,24,8,8,7,8,0.875,1.0,1,3,0.3333333333333333,7,10,0.7,False,0,True,True
00571443,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571446,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571475,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571476,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571478,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571485,12,12,12,12,6,6,5,6,0.8333333333333334,1.0,25,30,0.8333333333333334,30,36,0.8333333333333334,False,0,True,True
00571488,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571491,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571492,22,22,22,22,10,12,9,11,0.9,0.9166666666666666,35,47,0.7446808510638298,51,56,0.9107142857142857,False,0,True,True
00571494,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571495,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571498,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571499,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571500,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571504,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571505,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571508,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571510,2,2,2,2,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00571538,6,5,6,5,1,3,1,3,1.0,1.0,0,0,,0,0,,False,1,True,True
00571544,6,6,6,6,0,2,0,2,,1.0,3,3,1.0,0,0,,False,0,True,True
00571546,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571548,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571550,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571553,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571557,12,12,12,12,6,0,6,0,1.0,,10,16,0.625,0,0,,False,0,True,True
00571558,9,9,9,9,6,3,6,3,1.0,1.0,10,10,1.0,12,12,1.0,False,0,True,True
00571563,27,28,27,27,2,0,7,5,3.5,,0,5,0.0,0,0,,False,1,True,True
00571566,7,7,7,7,3,3,3,3,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00571577,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571581,8,8,8,8,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00571582,5,5,5,5,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571583,8,8,8,8,4,2,4,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571584,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571585,5,5,5,5,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571586,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571595,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571596,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00571600,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571606,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571607,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571608,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00571612,8,8,8,8,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00571615,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571616,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571617,12,12,12,12,6,3,6,3,1.0,1.0,3,3,1.0,6,6,1.0,False,0,True,True
00571618,18,18,18,18,8,8,8,8,1.0,1.0,6,6,1.0,14,14,1.0,False,0,True,True
00571637,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571638,14,14,14,14,6,6,6,6,1.0,1.0,12,12,1.0,18,18,1.0,False,0,True,True
00571647,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571648,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571649,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571650,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571651,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571652,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571655,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571657,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571658,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571669,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571673,8,8,8,8,2,0,1,0,0.5,,0,1,0.0,0,0,,False,0,True,True
00571674,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571677,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571678,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571679,4,4,4,4,1,2,2,2,2.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571680,18,18,18,18,10,6,10,6,1.0,1.0,7,7,1.0,17,17,1.0,False,0,True,True
00571681,9,9,9,9,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571682,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571687,16,16,16,16,8,8,8,8,1.0,1.0,16,16,1.0,24,24,1.0,False,0,True,True
00571691,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571693,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571694,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571696,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571703,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571706,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571707,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571708,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571713,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571715,26,26,26,26,14,12,14,12,1.0,1.0,17,17,1.0,28,28,1.0,False,0,True,True
00571718,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571719,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571720,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571722,8,8,8,8,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00571725,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571729,29,29,29,29,13,10,12,8,0.9230769230769231,0.8,14,25,0.56,26,32,0.8125,False,0,True,True
00571733,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571746,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00571753,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571756,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571757,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571770,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571771,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571773,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571780,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00571794,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571798,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571803,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571809,24,24,24,24,12,12,12,12,1.0,1.0,12,12,1.0,24,24,1.0,False,0,True,True
00571818,29,33,29,33,11,14,12,10,1.0909090909090908,0.7142857142857143,3,4,0.75,6,8,0.75,False,2,True,True
00571821,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571822,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571823,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571824,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571825,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571829,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571830,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571832,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571833,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571834,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571835,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571836,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571838,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571839,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571840,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571842,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571843,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571844,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571845,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571846,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571847,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571849,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571867,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00571868,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00571869,14,14,14,14,5,5,5,5,1.0,1.0,4,6,0.6666666666666666,8,12,0.6666666666666666,False,0,True,True
00571873,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00571875,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00571880,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571890,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00571891,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571892,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571894,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571898,6,6,6,6,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00571907,6,6,6,6,4,2,4,2,1.0,1.0,3,3,1.0,4,4,1.0,False,0,True,True
00571913,6,2,6,0,0,0,0,0,,,0,0,,0,0,,False,5,True,True
00571917,14,14,14,14,8,4,8,4,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00571921,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571925,8,8,8,8,6,2,6,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571926,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571927,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00571928,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571929,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571930,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571931,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571932,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571933,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571935,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571936,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571937,24,24,24,24,10,14,9,13,0.9,0.9285714285714286,34,44,0.7727272727272727,47,52,0.9038461538461539,False,0,True,True
00571938,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00571939,16,16,16,16,6,10,6,7,1.0,0.7,36,60,0.6,60,60,1.0,False,0,True,True
00571940,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571941,7,7,7,7,3,4,3,4,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00571942,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571943,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571944,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571945,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571947,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571948,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571949,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571950,19,19,19,19,13,6,13,6,1.0,1.0,8,8,1.0,12,12,1.0,False,0,True,True
00571951,19,19,19,19,13,6,13,6,1.0,1.0,8,8,1.0,12,12,1.0,False,0,True,True
00571952,19,19,19,19,13,6,13,6,1.0,1.0,8,8,1.0,12,12,1.0,False,0,True,True
00571953,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571956,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571968,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571969,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571970,28,19,28,19,10,10,11,6,1.1,0.6,2,2,1.0,4,4,1.0,False,2,True,True
00571976,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571977,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571983,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00571985,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571998,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00571999,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572000,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572003,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572005,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572006,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572007,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572008,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572009,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572012,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572013,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572014,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572015,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572016,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00572020,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572021,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572022,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572024,14,14,14,14,8,4,9,4,1.125,1.0,14,14,1.0,16,16,1.0,False,0,True,True
00572028,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572029,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572048,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572062,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572067,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572069,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00572070,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00572071,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572073,4,4,4,4,0,0,0,0,,,1,1,1.0,0,0,,False,0,True,True
00572077,4,4,4,4,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00572078,16,16,16,16,8,8,8,8,1.0,1.0,14,14,1.0,22,22,1.0,False,0,True,True
00572079,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00572085,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00572087,9,9,9,9,4,5,4,5,1.0,1.0,6,6,1.0,10,10,1.0,False,0,True,True
00572088,18,18,18,18,10,8,10,6,1.0,0.75,15,20,0.75,28,28,1.0,False,0,True,True
00572089,14,14,14,14,8,6,8,6,1.0,1.0,11,11,1.0,16,16,1.0,False,0,True,True
00572090,18,18,18,18,9,8,9,8,1.0,1.0,38,38,1.0,46,46,1.0,False,0,True,True
00572091,9,9,9,9,4,5,4,4,1.0,0.8,4,6,0.6666666666666666,10,10,1.0,False,0,True,True
00572107,18,22,18,22,0,0,0,7,,,0,0,,0,0,,False,4,True,True
00572108,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572111,14,14,14,14,7,6,7,6,1.0,1.0,36,36,1.0,42,42,1.0,False,0,True,True
00572113,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572117,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00572119,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572120,14,14,14,14,7,6,7,6,1.0,1.0,36,36,1.0,42,42,1.0,False,0,True,True
00572124,14,14,14,14,7,6,7,6,1.0,1.0,36,36,1.0,42,42,1.0,False,0,True,True
00572128,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00572131,18,18,18,18,9,8,8,8,0.8888888888888888,1.0,32,38,0.8421052631578947,40,46,0.8695652173913043,False,0,True,True
00572143,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572145,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572149,10,11,10,11,4,6,4,7,1.0,1.1666666666666667,4,4,1.0,6,6,1.0,False,1,True,True
00572152,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572154,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572155,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572158,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572160,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572161,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572163,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572164,6,6,6,6,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00572169,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00572170,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
