id,n_lines_gt,n_lines_pred,n_line_cmds_gt,n_line_cmds_pred,gt_h,gt_v,pred_h,pred_v,ratio_h_sample,ratio_v_sample,par_recall_hits,par_recall_denom,par_recall_index_aligned,perp_recall_hits,perp_recall_denom,perp_recall_index_aligned,pair_recall_extrude_count_mismatch,pair_recall_extrudes_skipped_line_mismatch,parse_ok_gt,parse_ok_pred
00223483,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00223640,9,9,9,9,3,6,3,6,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00223657,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00223685,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00223808,6,6,6,6,4,2,4,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00223827,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00223857,2,2,2,2,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00223940,10,10,10,10,4,6,4,6,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00223943,10,10,10,10,4,6,4,6,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00223990,32,32,32,32,16,16,16,14,1.0,0.875,14,16,0.875,28,32,0.875,False,0,True,True
00224142,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00224406,5,4,5,4,2,2,2,2,1.0,1.0,0,0,,0,0,,False,1,True,True
00224431,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00224861,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00224892,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00225143,8,8,8,8,2,6,2,4,1.0,0.6666666666666666,7,16,0.4375,12,12,1.0,False,0,True,True
00225197,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00225552,18,18,18,18,8,6,11,5,1.375,0.8333333333333334,14,15,0.9333333333333333,16,16,1.0,False,0,True,True
00225614,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00225724,8,8,8,8,2,2,3,2,1.5,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00226006,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00226194,14,14,14,14,7,7,7,7,1.0,1.0,18,18,1.0,25,25,1.0,False,0,True,True
00226218,6,6,6,6,2,3,2,3,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00226225,28,31,28,31,16,12,9,12,0.5625,1.0,12,42,0.2857142857142857,25,54,0.46296296296296297,False,2,True,True
00226231,6,6,6,6,2,4,2,4,1.0,1.0,1,1,1.0,0,0,,False,0,True,True
00226235,6,6,6,6,2,3,2,3,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00226255,6,6,6,6,2,3,2,3,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00226604,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00226622,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00226928,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00227042,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00227251,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00227257,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00227354,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00227395,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00227541,10,10,10,10,5,5,5,5,1.0,1.0,20,20,1.0,25,25,1.0,False,0,True,True
00227736,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00227919,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00227930,6,6,6,6,2,0,2,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00228076,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00228229,12,12,12,12,6,6,5,5,0.8333333333333334,0.8333333333333334,8,12,0.6666666666666666,13,18,0.7222222222222222,False,0,True,True
00228330,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00228401,11,11,11,11,5,6,3,6,0.6,1.0,18,25,0.72,30,30,1.0,False,0,True,True
00228542,30,30,30,30,18,12,18,12,1.0,1.0,59,59,1.0,56,56,1.0,False,0,True,True
00228567,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00228635,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00228661,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00229156,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00229197,2,2,2,2,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00229199,13,15,13,14,2,2,4,2,2.0,1.0,0,2,0.0,3,4,0.75,False,2,True,True
00229260,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00229541,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00229544,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00229690,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00229827,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00229884,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00229919,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00230036,3,3,3,3,0,1,0,1,,1.0,0,0,,0,0,,False,0,True,True
00230284,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230296,16,16,16,16,8,8,8,8,1.0,1.0,24,24,1.0,32,32,1.0,False,0,True,True
00230439,6,6,6,6,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00230494,8,8,8,8,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00230498,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230542,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230545,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00230569,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00230577,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00230612,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230620,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230623,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00230628,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230633,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230656,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00230818,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00230879,20,20,20,20,10,10,9,10,0.9,1.0,15,18,0.8333333333333334,24,28,0.8571428571428571,False,0,True,True
00230897,5,4,5,4,3,2,2,2,0.6666666666666666,1.0,0,0,,0,0,,False,1,True,True
00230935,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00231052,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00231069,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00231080,24,24,24,24,12,12,10,11,0.8333333333333334,0.9166666666666666,25,36,0.6944444444444444,39,48,0.8125,False,0,True,True
00231240,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00231272,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00231373,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00231382,10,15,10,13,8,2,7,2,0.875,1.0,0,0,,0,0,,False,2,True,True
00231437,16,16,16,16,8,8,8,7,1.0,0.875,21,24,0.875,28,32,0.875,False,0,True,True
00231710,10,10,10,10,1,1,1,1,1.0,1.0,0,0,,0,0,,False,0,True,True
00231820,14,14,14,14,7,7,4,5,0.5714285714285714,0.7142857142857143,16,42,0.38095238095238093,27,49,0.5510204081632653,False,0,True,True
00231948,2,2,2,2,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00231959,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00232001,14,14,14,14,8,6,6,4,0.75,0.6666666666666666,21,43,0.4883720930232558,37,48,0.7708333333333334,False,0,True,True
00232040,6,6,6,6,0,2,0,2,,1.0,3,3,1.0,0,0,,False,0,True,True
00232063,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00232088,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00232349,4,5,4,4,4,0,2,0,0.5,,0,0,,0,0,,False,1,True,True
00232386,2,3,2,3,0,0,1,0,,,0,0,,0,0,,False,1,True,True
00232811,4,4,4,4,1,2,1,2,1.0,1.0,0,1,0.0,2,2,1.0,False,0,True,True
00232853,7,7,7,7,3,0,3,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00232897,9,9,9,9,3,4,3,4,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00232900,8,8,8,8,4,3,4,3,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00232902,10,10,10,10,2,2,4,2,2.0,1.0,2,3,0.6666666666666666,4,4,1.0,False,0,True,True
00232960,8,8,8,8,4,4,4,3,1.0,0.75,9,12,0.75,12,16,0.75,False,0,True,True
00232962,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00233023,4,4,4,4,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00233025,12,12,12,12,4,3,3,4,0.75,1.3333333333333333,0,1,0.0,3,4,0.75,False,0,True,True
00233034,9,10,9,10,5,2,2,3,0.4,1.5,2,7,0.2857142857142857,6,8,0.75,False,1,True,True
00233206,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00233251,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00233269,4,4,4,4,2,0,2,0,1.0,,1,1,1.0,5,5,1.0,False,0,True,True
00233276,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00233279,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00233301,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00233695,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00234013,22,22,22,22,12,10,12,10,1.0,1.0,15,15,1.0,24,24,1.0,False,0,True,True
00234195,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00234247,12,12,12,12,5,6,5,5,1.0,0.8333333333333334,7,10,0.7,14,15,0.9333333333333333,False,0,True,True
00234412,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00234423,6,7,6,7,4,2,4,3,1.0,1.5,1,1,1.0,2,2,1.0,False,1,True,True
00234447,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00234584,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00234625,8,8,8,8,1,4,2,4,2.0,1.0,2,2,1.0,2,2,1.0,False,0,True,True
00234667,5,5,5,5,3,2,3,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00234771,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00234945,8,6,8,6,1,0,3,2,3.0,,0,0,,0,0,,True,4,True,True
00234977,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00235228,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00235279,9,9,9,9,3,0,3,0,1.0,,1,3,0.3333333333333333,0,0,,False,0,True,True
00235525,24,24,24,24,12,12,11,12,0.9166666666666666,1.0,28,30,0.9333333333333333,41,41,1.0,False,0,True,True
00235549,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00235694,3,3,3,3,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00235955,8,7,8,7,4,4,3,4,0.75,1.0,2,2,1.0,4,4,1.0,False,1,True,True
00235990,16,18,16,17,12,4,5,7,0.4166666666666667,1.75,0,0,,0,0,,False,2,True,True
00236015,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00236385,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00236422,7,7,7,7,5,2,5,2,1.0,1.0,5,5,1.0,6,6,1.0,False,0,True,True
00236689,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00236806,24,24,24,24,10,14,10,14,1.0,1.0,20,20,1.0,28,28,1.0,False,0,True,True
00236841,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00236865,6,0,6,5,6,0,0,0,0.0,,0,0,,0,0,,False,0,True,False
00236886,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00237196,2,2,2,2,0,0,1,0,,,0,0,,0,0,,False,0,True,True
00237377,16,16,16,16,8,8,8,7,1.0,0.875,27,32,0.84375,40,40,1.0,False,0,True,True
00238109,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00238163,6,6,6,6,2,2,2,2,1.0,1.0,2,2,1.0,13,13,1.0,False,0,True,True
00238233,4,5,4,4,0,4,0,3,,0.75,0,0,,0,0,,False,1,True,True
00238360,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00238384,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00238429,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00238432,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00238818,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00238836,10,10,10,10,2,4,4,4,2.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00238892,14,14,14,14,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00238922,5,5,5,5,2,2,3,2,1.5,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00239001,13,13,13,13,1,4,2,2,2.0,0.5,1,2,0.5,3,3,1.0,False,0,True,True
00239104,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00239323,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00239389,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00239569,34,34,34,34,16,10,10,9,0.625,0.9,13,76,0.17105263157894737,57,80,0.7125,False,0,True,True
00239593,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00239870,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00239945,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00239970,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00239984,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00240195,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00240224,11,11,11,11,5,4,5,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00240372,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00240380,5,5,5,5,3,2,3,2,1.0,1.0,1,4,0.25,3,6,0.5,False,0,True,True
00240414,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00240546,14,14,14,14,0,3,5,2,,0.6666666666666666,0,6,0.0,0,2,0.0,False,0,True,True
00240631,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00240959,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00241104,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00241271,8,8,8,8,0,0,2,0,,,0,0,,0,0,,False,0,True,True
00241318,2,2,2,2,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00241553,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00241570,15,14,15,14,1,4,5,3,5.0,0.75,0,0,,0,0,,False,1,True,True
00241762,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00241861,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00241862,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00241916,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00242128,21,23,21,22,9,12,8,7,0.8888888888888888,0.5833333333333334,0,0,,0,0,,False,5,True,True
00242361,10,10,10,10,2,6,2,6,1.0,1.0,8,8,1.0,9,9,1.0,False,0,True,True
00242441,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00242463,4,4,4,4,2,0,3,0,1.5,,1,1,1.0,0,0,,False,0,True,True
00242465,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00242476,4,4,4,4,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00242537,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00242670,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00242688,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00242735,13,13,13,13,5,6,6,6,1.2,1.0,5,5,1.0,10,10,1.0,False,0,True,True
00242755,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00242839,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00242879,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00243000,4,5,4,5,2,2,2,2,1.0,1.0,0,0,,0,0,,False,1,True,True
00243049,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00243064,7,7,7,7,4,3,4,3,1.0,1.0,3,3,1.0,6,6,1.0,False,0,True,True
00243077,7,7,7,7,4,3,4,3,1.0,1.0,3,3,1.0,6,6,1.0,False,0,True,True
00243226,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00243429,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00243852,5,5,5,5,3,2,3,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00243943,10,10,10,10,6,4,5,4,0.8333333333333334,1.0,8,9,0.8888888888888888,10,12,0.8333333333333334,False,0,True,True
00243985,6,6,6,6,2,2,2,2,1.0,1.0,2,2,1.0,5,5,1.0,False,0,True,True
00244052,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00244084,8,9,8,9,4,4,3,4,0.75,1.0,1,2,0.5,2,4,0.5,False,1,True,True
00244134,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00244191,16,16,16,16,8,6,9,6,1.125,1.0,10,10,1.0,16,16,1.0,False,0,True,True
00244331,22,23,22,23,10,9,11,9,1.1,1.0,5,5,1.0,11,11,1.0,True,1,True,True
00244336,37,42,37,42,20,16,17,10,0.85,0.625,10,24,0.4166666666666667,25,36,0.6944444444444444,True,1,True,True
00244444,6,6,6,6,1,0,1,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00244539,13,13,13,13,7,5,7,5,1.0,1.0,9,9,1.0,13,13,1.0,False,0,True,True
00244551,4,4,4,4,2,2,1,2,0.5,1.0,1,2,0.5,2,4,0.5,False,0,True,True
00245291,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00245479,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00245499,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00245874,26,37,26,37,12,10,15,11,1.25,1.1,4,4,1.0,8,8,1.0,True,1,True,True
00246036,15,15,15,15,7,7,6,7,0.8571428571428571,1.0,13,18,0.7222222222222222,18,25,0.72,False,0,True,True
00246091,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00246095,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00246216,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00246258,16,16,16,16,8,8,8,8,1.0,1.0,16,16,1.0,24,24,1.0,False,0,True,True
00246332,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00246729,4,4,4,4,1,3,1,3,1.0,1.0,3,3,1.0,3,3,1.0,False,0,True,True
00246776,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00246846,10,10,10,10,6,4,5,3,0.8333333333333334,0.75,13,21,0.6190476190476191,21,24,0.875,False,0,True,True
00246959,20,20,20,20,10,10,10,10,1.0,1.0,10,10,1.0,20,20,1.0,False,0,True,True
00247181,36,0,36,37,16,19,0,0,0.0,0.0,0,0,,0,0,,False,0,True,False
00247324,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00247338,14,14,14,14,5,6,5,5,1.0,0.8333333333333334,4,6,0.6666666666666666,9,11,0.8181818181818182,False,0,True,True
00248013,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00248147,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00248214,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00248327,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00248669,8,8,8,8,4,4,4,3,1.0,0.75,9,12,0.75,12,16,0.75,False,0,True,True
00248726,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00248776,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00248846,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00249158,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00249439,2,2,2,2,0,2,0,1,,0.5,0,1,0.0,0,0,,False,0,True,True
00249707,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00249913,6,6,6,6,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00250017,16,16,16,16,10,6,10,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00250068,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250107,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00250213,18,18,18,18,4,4,5,5,1.25,1.25,2,20,0.1,5,24,0.20833333333333334,False,0,True,True
00250276,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250456,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250487,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250516,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250565,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00250804,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00250821,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00251089,9,9,9,9,5,4,5,4,1.0,1.0,6,6,1.0,10,10,1.0,False,0,True,True
00251372,20,22,20,22,8,8,8,8,1.0,1.0,2,2,1.0,4,4,1.0,True,2,True,True
00251807,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00251852,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00252125,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00252140,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00252176,24,24,24,24,12,12,12,12,1.0,1.0,12,12,1.0,24,24,1.0,False,0,True,True
00252234,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00252827,4,4,4,4,0,0,0,0,,,0,0,,1,1,1.0,False,0,True,True
00253540,16,17,16,17,14,2,10,5,0.7142857142857143,2.5,3,5,0.6,2,4,0.5,False,4,True,True
00253828,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00254244,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00254300,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00254308,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00254314,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00254344,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00254353,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00254402,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00254788,20,20,20,20,10,10,10,10,1.0,1.0,16,16,1.0,24,24,1.0,False,0,True,True
00254873,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00254881,2,0,2,0,2,0,0,0,0.0,,0,0,,0,0,,True,0,True,True
00254988,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00255020,29,0,29,30,15,13,0,0,0.0,0.0,0,0,,0,0,,False,0,True,False
00255252,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00255637,4,4,4,4,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00255895,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00255935,6,6,6,6,2,0,2,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00256189,7,6,7,6,5,2,2,2,0.4,1.0,0,0,,0,0,,True,2,True,True
